Subject,Course ,CRN,Course Title,Average Grade,Primary Instructor,,Credit Hours,Start Time,End Time,Days of Week
,,,,,,,3 hours.,11:00 AM,11:50 AM,R
,,,,,,,3 hours.,12:00 PM,12:50 PM,R
,,,,,,,3 hours.,1:00 PM,1:50 PM,R
,,,,,,,3 hours.,2:00 PM,2:50 PM,R
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,F
,,,,,,,3 hours.,12:00 PM,12:50 PM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,MW
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,4 hours.,11:00 AM,11:50 AM,W
,,,,,,,4 hours.,12:00 PM,12:50 PM,W
,,,,,,,4 hours.,1:00 PM,1:50 PM,W
,,,,,,,4 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,3 hours.,2:00 PM,3:20 PM,R
,,,,,,,3 hours.,2:00 PM,3:20 PM,T
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,10:00 AM,10:50 AM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,R
,,,,,,,3 hours.,1:00 PM,1:50 PM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,MW
,,,,,,,4 hours.,9:00 AM,9:50 AM,MWF
,,,,,,,4 hours.,11:00 AM,11:50 AM,W
,,,,,,,4 hours.,11:00 AM,11:50 AM,F
,,,,,,,4 hours.,9:00 AM,10:50 AM,R
,,,,,,,4 hours.,11:00 AM,12:50 PM,R
,,,,,,,4 hours.,9:00 AM,10:50 AM,F
,,,,,,,4 hours.,11:00 AM,12:50 PM,F
,,,,,,,4 hours.,10:00 AM,10:50 AM,MW
,,,,,,,0 TO 3 hours.,ARRANGED,,
,,,,,,,3 hours.,4:00 PM,5:20 PM,MW
,,,,,,,4 hours.,9:00 AM,10:20 AM,R
,,,,,,,4 hours.,9:00 AM,10:20 AM,T
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 OR 4 hours.,10:00 AM,12:20 PM,MW
,,,,,,,3 OR 4 hours.,10:00 AM,12:20 PM,MW
,,,,,,,4 hours.,2:00 PM,4:50 PM,W
,,,,,,,4 hours.,12:30 PM,1:50 PM,MW
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 OR 4 hours.,5:00 PM,8:00 PM,F
,,,,,,,4 hours.,10:00 AM,12:50 PM,M
,,,,,,,0 TO 8 hours.,1:00 PM,2:50 PM,W
,,,,,,,0 TO 8 hours.,10:00 AM,11:50 AM,F
,,,,,,,0 TO 8 hours.,3:00 PM,4:30 PM,F
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,0 TO 16 hours.,ARRANGED,,
,,,,,,,3 hours.,12:00 PM,12:50 PM,M
,,,,,,,3 hours.,1:00 PM,1:50 PM,M
,,,,,,,3 hours.,11:00 AM,11:50 AM,T
,,,,,,,3 hours.,1:00 PM,1:50 PM,T
,,,,,,,3 hours.,2:00 PM,2:50 PM,T
,,,,,,,3 hours.,11:00 AM,11:50 AM,MW
,,,,,,,4 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,4 hours.,1:00 PM,2:50 PM,W
,,,,,,,4 hours.,10:00 AM,11:50 AM,R
,,,,,,,4 hours.,12:00 PM,1:50 PM,R
,,,,,,,4 hours.,2:00 PM,3:50 PM,R
,,,,,,,4 hours.,9:00 AM,10:50 AM,F
,,,,,,,4 hours.,1:00 PM,2:50 PM,F
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,1:00 PM,1:50 PM,MWF
,,,,,,,3 hours.,10:00 AM,11:50 AM,T
,,,,,,,3 hours.,3:00 PM,4:50 PM,W
,,,,,,,3 hours.,1:00 PM,2:50 PM,R
,,,,,,,3 hours.,2:00 PM,2:50 PM,MW
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,4 hours.,1:00 PM,2:50 PM,W
,,,,,,,4 hours.,3:00 PM,4:50 PM,W
,,,,,,,4 hours.,9:00 AM,9:50 AM,MWF
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,4 hours.,10:00 AM,11:50 AM,T
,,,,,,,4 hours.,12:30 PM,1:50 PM,TR
,,,,,,,2 TO 8 hours.,ARRANGED,,
,,,,,,,4 hours.,9:00 AM,11:50 AM,T
,,,,,,,4 hours.,2:00 PM,4:50 PM,T
,,,,,,,4 hours.,2:00 PM,2:50 PM,MWF
,,,,,,,4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,4 hours.,11:00 AM,12:20 PM,TR
,,,,,,,4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,1 TO 3 hours.,ARRANGED,,
,,,,,,,1 TO 3 hours.,ARRANGED,,
,,,,,,,2 TO 8 hours.,ARRANGED,,
,,,,,,,2 TO 8 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,2 TO 4 hours.,ARRANGED,,
,,,,,,,4 hours.,3:00 PM,3:50 PM,MWF
,,,,,,,4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,1 hours.,12:00 PM,12:50 PM,W
,,,,,,,1 hours.,3:30 PM,4:20 PM,R
,,,,,,,1 TO 8 hours.,ARRANGED,,
,,,,,,,1 TO 8 hours.,1:00 PM,2:50 PM,W
,,,,,,,1 TO 8 hours.,2:00 PM,4:50 PM,T
,,,,,,,1 TO 8 hours.,3:00 PM,5:50 PM,W
,,,,,,,0 TO 16 hours.,ARRANGED,,
,,,,,,,4 hours.,10:00 AM,10:50 AM,MTWR
,,,,,,,4 hours.,11:00 AM,11:50 AM,MTWR
,,,,,,,4 hours.,12:00 PM,12:50 PM,MTWR
,,,,,,,4 hours.,1:00 PM,1:50 PM,MTWR
,,,,,,,4 hours.,2:00 PM,2:50 PM,MTWR
,,,,,,,4 hours.,9:00 AM,9:50 AM,MTWR
,,,,,,,4 hours.,11:00 AM,11:50 AM,MTWR
,,,,,,,4 hours.,12:00 PM,12:50 PM,MTWR
,,,,,,,4 hours.,10:00 AM,10:50 AM,MTWR
,,,,,,,4 hours.,11:00 AM,11:50 AM,MTWR
,,,,,,,4 hours.,12:00 PM,12:50 PM,MTWR
,,,,,,,4 hours.,12:00 PM,12:50 PM,MTWR
,,,,,,,4 hours.,1:00 PM,1:50 PM,MTWR
,,,,,,,1 TO 3 hours.,ARRANGED,,
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,3 hours.,3:00 PM,4:20 PM,MW
,,,,,,,3 hours.,2:00 PM,2:50 PM,MWF
,,,,,,,3 hours.,1:00 PM,1:50 PM,MWF
,,,,,,,3 hours.,2:00 PM,2:50 PM,MWF
,,,,,,,0 TO 18 hours.,ARRANGED,,
,,,,,,,3 hours.,10:00 AM,11:20 AM,TR
,,,,,,,3 hours.,12:00 PM,1:20 PM,TR
,,,,,,,3 hours.,3:30 PM,4:50 PM,TR
,,,,,,,3 hours.,9:00 AM,9:50 AM,MWF
,,,,,,,3 OR 4 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 OR 4 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 hours.,3:00 PM,4:50 PM,R
,,,,,,,3 OR 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 OR 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,4 hours.,3:00 PM,4:50 PM,T
,,,,,,,4 hours.,3:00 PM,5:20 PM,M
,,,,,,,4 hours.,2:00 PM,4:50 PM,W
,,,,,,,4 hours.,3:00 PM,4:50 PM,R
,,,,,,,4 hours.,3:00 PM,4:50 PM,M
,,,,,,,4 hours.,3:30 PM,6:30 PM,M
,,,,,,,4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,1 TO 8 hours.,ARRANGED,,
,,,,,,,1 TO 8 hours.,ARRANGED,,
,,,,,,,0 TO 16 hours.,ARRANGED,,
,,,,,,,3 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 hours.,11:00 AM,12:20 PM,MW
,,,,,,,3 hours.,1:00 PM,2:20 PM,MW
,,,,,,,3 hours.,3:30 PM,4:50 PM,MW
,,,,,,,3 hours.,3:30 PM,4:50 PM,MW
,,,,,,,3 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 hours.,1:00 PM,1:50 PM,MWF
,,,,,,,0 TO 6 hours.,ARRANGED,,
,,,,,,,0 TO 6 hours.,9:30 AM,10:50 AM,TR
,,,,,,,0 TO 6 hours.,ARRANGED,,
,,,,,,,0 TO 3 hours.,4:00 PM,5:50 PM,MTWR
,,,,,,,0 TO 3 hours.,12:00 PM,12:50 PM,MW
,,,,,,,0 TO 3 hours.,12:00 PM,12:50 PM,F
,,,,,,,0 TO 3 hours.,12:00 PM,12:50 PM,MW
,,,,,,,3 hours.,2:30 PM,3:50 PM,TR
,,,,,,,3 hours.,10:00 AM,10:50 AM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,R
,,,,,,,3 hours.,1:00 PM,1:50 PM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,MW
,,,,,,,1 hours.,4:00 PM,5:20 PM,T
,,,,,,,3 hours.,2:00 PM,2:50 PM,MWF
,,,,,,,3 hours.,10:00 AM,11:20 AM,MW
,,,,,,,3 hours.,2:00 PM,3:20 PM,TR
,,,,,,,1 hours.,3:30 PM,5:20 PM,M
,,,,,,,1 hours.,10:30 AM,12:20 PM,T
,,,,,,,1 hours.,3:00 PM,4:50 PM,R
,,,,,,,1 hours.,10:00 AM,11:50 AM,F
,,,,,,,3 OR 6 hours.,7:00 PM,9:50 PM,T
,,,,,,,3 OR 6 hours.,7:00 PM,9:50 PM,T
,,,,,,,3 OR 6 hours.,7:00 PM,9:50 PM,T
,,,,,,,3 OR 6 hours.,7:00 PM,9:50 PM,T
,,,,,,,3 hours.,1:30 PM,2:50 PM,MW
,,,,,,,3 hours.,11:00 AM,12:15 PM,TR
,,,,,,,3 OR 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 OR 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,1 hours.,4:00 PM,4:50 PM,M
,,,,,,,1 hours.,ARRANGED,,
,,,,,,,0 TO 4 hours.,ARRANGED,,
,,,,,,,0 TO 4 hours.,ARRANGED,,
,,,,,,,0 TO 4 hours.,5:00 PM,6:20 PM,M
,,,,,,,0 TO 4 hours.,12:00 PM,1:50 PM,F
,,,,,,,0 TO 4 hours.,5:00 PM,7:20 PM,T
,,,,,,,4 hours.,12:30 PM,2:50 PM,F
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,4 hours.,9:00 AM,9:50 AM,MWF
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,4 hours.,10:00 AM,10:50 AM,MWF
,,,,,,,5 hours.,ARRANGED,,
,,,,,,,4 hours.,1:00 PM,2:50 PM,W
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,3 OR 4 hours.,12:00 PM,12:50 PM,MWF
,,,,,,,3 OR 4 hours.,12:00 PM,12:50 PM,MWF
,,,,,,,2 TO 4 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,0 TO 16 hours.,ARRANGED,,
,,,,,,,5 hours.,ARRANGED,,
,,,,,,,4 hours.,1:00 PM,2:50 PM,W
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,1 OR 2 hours.,9:30 AM,10:20 AM,T
,,,,,,,1 OR 2 hours.,10:00 AM,10:50 AM,T
,,,,,,,1 OR 2 hours.,11:00 AM,11:50 AM,T
,,,,,,,1 OR 2 hours.,1:00 PM,1:50 PM,T
,,,,,,,1 OR 2 hours.,2:00 PM,2:50 PM,T
,,,,,,,1 OR 2 hours.,3:00 PM,3:50 PM,T
,,,,,,,1 OR 2 hours.,3:00 PM,3:50 PM,T
,,,,,,,1 OR 2 hours.,4:00 PM,4:50 PM,T
,,,,,,,1 OR 2 hours.,10:00 AM,10:50 AM,W
,,,,,,,1 OR 2 hours.,10:00 AM,10:50 AM,W
,,,,,,,1 OR 2 hours.,11:00 AM,11:50 AM,W
,,,,,,,1 OR 2 hours.,11:00 AM,11:50 AM,W
,,,,,,,1 OR 2 hours.,3:00 PM,3:50 PM,W
,,,,,,,1 OR 2 hours.,3:00 PM,3:50 PM,W
,,,,,,,1 OR 2 hours.,4:00 PM,4:50 PM,W
,,,,,,,1 OR 2 hours.,9:30 AM,10:20 AM,R
,,,,,,,1 OR 2 hours.,9:30 AM,10:20 AM,R
,,,,,,,1 OR 2 hours.,11:00 AM,11:50 AM,R
,,,,,,,1 OR 2 hours.,1:00 PM,1:50 PM,R
,,,,,,,1 OR 2 hours.,2:00 PM,2:50 PM,R
,,,,,,,1 OR 2 hours.,3:00 PM,3:50 PM,R
,,,,,,,1 OR 2 hours.,11:00 AM,11:50 AM,F
,,,,,,,1 OR 2 hours.,11:00 AM,11:50 AM,TR
,,,,,,,1 OR 2 hours.,11:00 AM,11:50 AM,TR
,,,,,,,1 OR 2 hours.,3:00 PM,3:50 PM,TR
,,,,,,,1 OR 2 hours.,4:00 PM,4:50 PM,TR
,,,,,,,1 OR 2 hours.,11:00 AM,11:50 AM,WF
,,,,,,,1 OR 2 hours.,1:00 PM,1:50 PM,WF
,,,,,,,1 OR 2 hours.,3:30 PM,4:45 PM,T
,,,,,,,1 OR 2 hours.,3:30 PM,4:45 PM,W
,,,,,,,1 OR 2 hours.,11:00 AM,12:15 PM,R
,,,,,,,1 OR 2 hours.,3:30 PM,4:45 PM,R
,,,,,,,1 OR 2 hours.,11:00 AM,12:15 PM,F
,,,,,,,1 OR 2 hours.,ARRANGED,,
,,,,,,,1 OR 2 hours.,4:00 PM,4:50 PM,T
,,,,,,,1 OR 2 hours.,4:00 PM,4:50 PM,W
,,,,,,,0 TO 5 hours.,9:30 AM,10:20 AM,T
,,,,,,,0 TO 5 hours.,1:00 PM,1:50 PM,T
,,,,,,,0 TO 5 hours.,11:00 AM,11:50 AM,W
,,,,,,,0 TO 5 hours.,1:00 PM,1:50 PM,W
,,,,,,,0 TO 5 hours.,11:00 AM,11:50 AM,R
,,,,,,,0 TO 18 hours.,ARRANGED,,
,,,,,,,3 hours.,3:00 PM,3:50 PM,W
,,,,,,,3 hours.,4:00 PM,4:50 PM,W
,,,,,,,3 hours.,11:00 AM,11:50 AM,R
,,,,,,,3 hours.,2:00 PM,2:50 PM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,MW
,,,,,,,3 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 hours.,1:00 PM,2:50 PM,MW
,,,,,,,3 hours.,12:30 PM,1:50 PM,MW
,,,,,,,3 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 hours.,3:30 PM,4:50 PM,TR
,,,,,,,3 hours.,1:00 PM,2:20 PM,MW
,,,,,,,3 hours.,2:00 PM,2:50 PM,MWF
,,,,,,,3 hours.,3:00 PM,3:50 PM,W
,,,,,,,3 hours.,4:00 PM,4:50 PM,W
,,,,,,,3 hours.,9:30 AM,10:20 AM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,R
,,,,,,,3 hours.,12:00 PM,12:50 PM,MW
,,,,,,,3 hours.,2:00 PM,3:20 PM,MW
,,,,,,,3 hours.,2:00 PM,3:20 PM,MW
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,4:00 PM,5:20 PM,MW
,,,,,,,3 hours.,3:30 PM,4:50 PM,TR
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,0 TO 3 hours.,ARRANGED,,
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 hours.,2:00 PM,4:30 PM,MW
,,,,,,,3 hours.,12:30 PM,1:50 PM,TR
,,,,,,,4 hours.,4:00 PM,5:50 PM,TR
,,,,,,,3 OR 4 hours.,11:30 AM,12:50 PM,MW
,,,,,,,3 OR 4 hours.,11:30 AM,12:50 PM,MW
,,,,,,,3 OR 4 hours.,2:30 PM,3:45 PM,MW
,,,,,,,3 OR 4 hours.,12:30 PM,3:20 PM,T
,,,,,,,3 OR 4 hours.,12:30 PM,3:20 PM,T
,,,,,,,2 TO 4 hours.,ARRANGED,,
,,,,,,,4 hours.,3:00 PM,5:50 PM,W
,,,,,,,4 hours.,6:00 PM,8:50 PM,W
,,,,,,,4 hours.,11:00 AM,1:50 PM,W
,,,,,,,4 hours.,3:30 PM,6:30 PM,R
,,,,,,,1 hours.,3:30 PM,4:20 PM,T
,,,,,,,1 hours.,3:30 PM,4:20 PM,T
,,,,,,,1 hours.,3:30 PM,4:20 PM,R
,,,,,,,3 hours.,12:30 PM,1:20 PM,T
,,,,,,,3 hours.,2:00 PM,2:50 PM,T
,,,,,,,3 hours.,10:00 AM,10:50 AM,T
,,,,,,,3 hours.,11:00 AM,11:50 AM,T
,,,,,,,3 hours.,11:00 AM,11:50 AM,T
,,,,,,,3 hours.,12:00 PM,12:50 PM,T
,,,,,,,3 hours.,12:00 PM,12:50 PM,T
,,,,,,,3 hours.,1:00 PM,1:50 PM,T
,,,,,,,3 hours.,1:00 PM,1:50 PM,T
,,,,,,,3 hours.,12:00 PM,12:50 PM,MW
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,10:00 AM,10:50 AM,W
,,,,,,,3 hours.,11:00 AM,11:50 AM,W
,,,,,,,3 hours.,1:00 PM,1:50 PM,W
,,,,,,,3 hours.,11:30 AM,12:20 PM,R
,,,,,,,3 hours.,12:30 PM,1:20 PM,R
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,3:00 PM,3:50 PM,W
,,,,,,,3 hours.,4:00 PM,4:50 PM,W
,,,,,,,3 hours.,11:00 AM,11:50 AM,R
,,,,,,,3 hours.,2:00 PM,2:50 PM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,MW
,,,,,,,3 hours.,11:00 AM,11:50 AM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,12:00 PM,12:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,1:00 PM,1:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,2:00 PM,2:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,3:00 PM,3:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,4:00 PM,4:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,5:00 PM,5:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,10:00 AM,10:50 AM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,9:00 AM,9:50 AM,T
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,10:00 AM,10:50 AM,T
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,11:00 AM,11:50 AM,T
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,12:00 PM,12:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,12:00 PM,12:50 PM,T
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,10:00 AM,10:50 AM,T
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,11:00 AM,11:50 AM,T
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,12:00 PM,12:50 PM,T
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,1:00 PM,1:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,2:00 PM,2:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,3:00 PM,3:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,9:00 AM,9:50 AM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,11:00 AM,11:50 AM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,1 TO 5 hours.,2:30 PM,3:50 PM,MW
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,4 hours.,8:00 AM,11:50 AM,T
,,,,,,,4 hours.,8:00 AM,11:50 AM,W
,,,,,,,4 hours.,8:00 AM,11:50 AM,R
,,,,,,,4 hours.,8:00 AM,11:50 AM,F
,,,,,,,4 hours.,8:00 AM,11:50 AM,M
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,4 hours.,4:00 PM,5:50 PM,M
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 hours.,5:00 PM,6:15 PM,MW
,,,,,,,3 hours.,11:00 AM,12:20 PM,MW
,,,,,,,3 hours.,11:00 AM,12:50 PM,T
,,,,,,,3 hours.,1:00 PM,2:50 PM,R
,,,,,,,3 hours.,9:00 AM,10:50 AM,F
,,,,,,,3 hours.,10:00 AM,11:50 AM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,MW
,,,,,,,3 hours.,9:00 AM,9:50 AM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,MW
,,,,,,,3 hours.,2:00 PM,3:20 PM,TR
,,,,,,,4 hours.,9:00 AM,10:50 AM,MW
,,,,,,,1 hours.,3:30 PM,4:20 PM,R
,,,,,,,1 OR 2 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,4 hours.,9:00 AM,10:50 AM,MW
,,,,,,,3 hours.,9:00 AM,11:50 AM,F
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,1 TO 4 hours.,6:00 PM,8:50 PM,T
,,,,,,,1 TO 4 hours.,6:00 PM,8:50 PM,T
,,,,,,,4 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 OR 4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 OR 4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,1:00 PM,2:20 PM,MW
,,,,,,,2 TO 4 hours.,10:00 AM,11:50 AM,T
,,,,,,,2 TO 4 hours.,10:00 AM,11:50 AM,T
,,,,,,,4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,1 TO 12 hours.,ARRANGED,,
,,,,,,,1 TO 12 hours.,3:00 PM,4:50 PM,W
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,3:00 PM,4:20 PM,T
,,,,,,,1 TO 4 hours.,4:30 PM,5:50 PM,T
,,,,,,,1 TO 4 hours.,6:00 PM,8:50 PM,T
,,,,,,,1 TO 4 hours.,6:00 PM,8:50 PM,T
,,,,,,,1 hours.,12:00 PM,1:50 PM,M
,,,,,,,4 hours.,2:00 PM,4:50 PM,W
,,,,,,,2 hours.,2:00 PM,4:50 PM,T
,,,,,,,4 hours.,2:00 PM,4:50 PM,T
,,,,,,,4 hours.,1:00 PM,3:50 PM,T
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,4 hours.,2:00 PM,4:50 PM,R
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,4 hours.,2:00 PM,4:50 PM,M
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,0 TO 16 hours.,ARRANGED,,
,,,,,,,5 hours.,10:00 AM,10:50 AM,MTWR
,,,,,,,4 OR 5 hours.,11:00 AM,11:50 AM,MTWR
,,,,,,,4 OR 5 hours.,11:00 AM,11:50 AM,MTWR
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,F
,,,,,,,3 hours.,12:00 PM,12:50 PM,F
,,,,,,,3 hours.,12:00 PM,12:50 PM,F
,,,,,,,3 hours.,1:00 PM,1:50 PM,F
,,,,,,,3 hours.,2:00 PM,2:50 PM,F
,,,,,,,3 hours.,3:00 PM,3:50 PM,W
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,F
,,,,,,,3 hours.,1:00 PM,1:50 PM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,MW
,,,,,,,3 hours.,10:00 AM,10:50 AM,MWF
,,,,,,,3 hours.,1:00 PM,1:50 PM,F
,,,,,,,3 hours.,2:00 PM,2:50 PM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,1:00 PM,1:50 PM,MW
,,,,,,,3 hours.,1:00 PM,1:50 PM,F
,,,,,,,3 hours.,1:00 PM,1:50 PM,F
,,,,,,,3 hours.,2:00 PM,2:50 PM,W
,,,,,,,3 hours.,2:00 PM,2:50 PM,F
,,,,,,,3 hours.,4:00 PM,4:50 PM,W
,,,,,,,3 hours.,9:00 AM,9:50 AM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,MW
,,,,,,,4 hours.,3:00 PM,3:50 PM,TR
,,,,,,,4 hours.,1:00 PM,1:50 PM,TR
,,,,,,,4 hours.,10:00 AM,10:50 AM,TR
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,1:00 PM,1:50 PM,R
,,,,,,,3 hours.,9:00 AM,9:50 AM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,12:00 PM,12:50 PM,R
,,,,,,,3 hours.,9:00 AM,9:50 AM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,TR
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,2:00 PM,2:50 PM,W
,,,,,,,3 hours.,12:00 PM,12:50 PM,W
,,,,,,,3 hours.,9:00 AM,9:50 AM,MW
,,,,,,,4 hours.,1:00 PM,1:50 PM,MW
,,,,,,,4 hours.,3:00 PM,3:50 PM,MW
,,,,,,,4 hours.,12:00 PM,12:50 PM,MW
,,,,,,,3 hours.,12:00 PM,12:50 PM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,F
,,,,,,,3 hours.,3:00 PM,3:50 PM,W
,,,,,,,3 hours.,12:00 PM,12:50 PM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,F
,,,,,,,3 hours.,3:00 PM,3:50 PM,W
,,,,,,,3 hours.,12:00 PM,12:50 PM,MW
,,,,,,,3 hours.,2:00 PM,2:50 PM,T
,,,,,,,3 hours.,2:00 PM,2:50 PM,R
,,,,,,,3 hours.,12:00 PM,12:50 PM,F
,,,,,,,3 hours.,2:00 PM,2:50 PM,T
,,,,,,,3 hours.,2:00 PM,2:50 PM,R
,,,,,,,3 hours.,12:00 PM,12:50 PM,F
,,,,,,,3 hours.,2:00 PM,2:50 PM,T
,,,,,,,3 hours.,2:00 PM,2:50 PM,R
,,,,,,,3 hours.,12:00 PM,12:50 PM,F
